ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2021_FCS_21846_1,tender,tender,1,2024-12-04,2021_FCS_21846_1,DJS.11/2021/5,Transportation of Rice under NFSA Dhemaji district,Works,Open Tender,Supply,Miscellaneous Works,,No,No,"1,00,00,000",11-Jun-2021 06:00 PM,21,No,Offline,Rejected-Technical,,1,09-Jul-2021 02:30 PM,assessment,Price Bid Opening Date,,115.1,,Food Civil Supplies and Consumer Affairs Department,2021-2022
ocds-f5kvwu-2021_FCS_22191_1,tender,tender,1,2024-12-04,2021_FCS_22191_1,DS. 72/2021/18 dated 19-07-2021,E-tender for the allotment of Salt (under Zonal quota) detailed hereunder for the pperiod of 2021-22,Goods,Open Tender,EOI,Food Products,,No,No,,19-Jul-2021 12:00 PM,365,No,Offline,Accepted-AOC,,1,10-Sep-2021 12:00 PM,assessment,Price Bid Opening Date,,0.0,,Food Civil Supplies and Consumer Affairs Department,2021-2022
ocds-f5kvwu-2021_FCS_22631_1,tender,tender,1,2024-12-04,2021_FCS_22631_1,GSM.47/2017/ETDS/179 dated 30-06-2021,Transporation of food grains i.e. NFSA rice under Golaghat District for the year 2021-22,Goods,Open Tender,Supply,Miscellaneous Goods,,No,No,,19-Aug-2021 05:45 PM,365,No,Offline,,,1,10-Sep-2021 12:00 PM,assessment,Price Bid Opening Date,,"40,000,000",,Food Civil Supplies and Consumer Affairs Department,2021-2022
ocds-f5kvwu-2021_FD_23230_1,tender,tender,1,2024-12-04,2021_FD_23230_1,AF(S)59/RIDF/2021-22/6269-73 Dtd 21/10/2021,Supply and installation of Medium Fish Feed Mill Machineries,Goods,Open Tender,Supply,Supply of Materials,,No,No,"61,01,400",26-Oct-2021 04:00 PM,180,No,Online,Rejected-Finance,,1,01-Dec-2021 02:30 PM,assessment,Price Bid Opening Date,,"6,096,470",,Department of Fisheries,2021-2022
ocds-f5kvwu-2021_FD_23232_1,tender,tender,1,2024-12-04,2021_FD_23232_1,AF(S)59/RIDF/2021-22/6269-73 Dtd 21/10/2021,"Supply and installation of Medium Fish Feed Mill Machineries, Nalbari",Goods,Open Tender,Supply,Supply of Materials,,No,No,"61,01,400",26-Oct-2021 04:00 PM,180,No,Online,,,1,30-Nov-2021 02:30 PM,assessment,Price Bid Opening Date,,"6,096,470",,Department of Fisheries,2021-2022
ocds-f5kvwu-2021_HFWD_23534_1,tender,tender,1,2024-12-04,2021_HFWD_23534_1,"DME/NSurgery/90/ 2020/Pt/20875, Dated 20-11-2021",Supply and Installation of equipment related to Neurosurgery Department,Goods,Open Tender,Item Rate,Medical Equipments/Waste,,No,No,,01-Dec-2021 04:00 PM,365,No,Online,Not Admitted-Finance,,1,10-Jan-2022 05:00 PM,assessment,Price Bid Opening Date,,"5,443,200",,Health and Family Welfare Department,2021-2022
ocds-f5kvwu-2021_KAAC_22132_1,tender,tender,1,2024-12-04,2021_KAAC_22132_1,DPU/SOPD(M)/11/2021,Imp of road from No 1 Balijan at Bakulia Chariali to No 2 Balijan( Karbi Market) L 1.00 Km under Bakulia Roads Division under SOPD(Municipality)for the year 2020-21,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"81,29,482",06-Jul-2021 02:00 PM,180,No,Offline,,,1,27-Jul-2021 12:00 PM,assessment,Price Bid Opening Date,,"9,918,028",,Karbi Anglong Autonomous Council,2021-2022
ocds-f5kvwu-2021_PWBNH_23137_1,tender,tender,1,2024-12-04,2021_PWBNH_23137_1,CE/BLD/ ELECT/15/2021/Pt-1/32 Dated 04/10/2021,"GROUP-A Construction of Mother and Child Hospital (500 bedded) at Gauhati Medical College and Hospital, Guwahati Under SOPD-ODS for the FY 2019-2020.(Providing 1500 KVA RADIATOR COOLED D.G SET in acoustic enclosure etc.), GROUP-A",Works,Open Tender,Item Rate,Electrical Works,,No,No,"3,15,09,624",08-Oct-2021 06:00 PM,180,No,Offline,,,1,19-Oct-2021 03:30 PM,assessment,Price Bid Opening Date,,"33,352,938",,Public Works Building and NH Department,2021-2022
ocds-f5kvwu-2021_PWBNH_23137_2,tender,tender,1,2024-12-04,2021_PWBNH_23137_2,CE/BLD/ ELECT/15/2021/Pt-1/32 Dated 04/10/2021,"GROUP-B Construction of Mother and Child Hospital (500 bedded) at Gauhati Medical College and Hospital, Guwahati Under SOPD-ODS for the FY 2019-2020. (Providing 1600 KVA Transformer along with allied accessories etc.), GROUP-B",Works,Open Tender,Item Rate,Electrical Works,,No,No,"1,86,68,021",08-Oct-2021 06:00 PM,180,No,Offline,,,1,19-Oct-2021 03:30 PM,assessment,Price Bid Opening Date,,"16,803,086",,Public Works Building and NH Department,2021-2022
ocds-f5kvwu-2021_PWD_20357_2,tender,tender,1,2024-12-04,2021_PWD_20357_2,CT_12/NIT/2019/50 dated 20.01.2021,"Construction of Road from Chalantapara Pt-III to Silkhatari Road (Ch. 0.00 m to 900.00 m) under SOPD for the year 2020-21, Abhayapuri South LAC. Package No.SOPD(G)_WAC_144",Works,Open Tender,Item Rate,Construction Works,,No,No,,23-Jan-2021 09:00 AM,90,No,Offline,,,1,12-Feb-2021 02:30 PM,assessment,Price Bid Opening Date,,"7,124,794.09",,Public Works Roads Department,2020-2021
ocds-f5kvwu-2021_PWD_21135_2,tender,tender,1,2024-12-04,2021_PWD_21135_2,SE/JRC/SOPD(G)/4480,Construction of Kohonor Ali under SOPD-G for the year 2020-21 in PWD Sivasagar and Thowra Territorial Road Division (Length-0.875 Km) Sivasagar LAC .Pkg.No. SOPD-G/20-21/STTRD/Siv/02,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"74,04,778",11-Feb-2021 10:00 AM,180,No,Offline,Rejected-AOC,,1,18-Feb-2021 01:00 PM,assessment,Price Bid Opening Date,,"7,034,539.1",,Public Works Roads Department,2020-2021
ocds-f5kvwu-2021_PWD_21671_1,tender,tender,1,2024-12-04,2021_PWD_21671_1,NIT/ACE/EZ/192/2021/1,Construction of walking zone at Barpatra Ali from Gitarthi point to Malow Ali providing shaded tiles and railing at Jorhat under CIDF,Works,Open Tender,Works,Civil Works,,No,No,"2,22,95,500",13-May-2021 10:00 AM,180,No,Offline,,,1,23-Jun-2021 10:00 AM,assessment,Price Bid Opening Date,,"22,295,500",,Public Works Roads Department,2021-2022
ocds-f5kvwu-2021_SNT_22108_1,tender,tender,1,2024-12-04,2021_SNT_22108_1,GBPIC/8.2.4.1/2020-21/4853 DATED 3rd JULY 2021,"PROCUREMENT FOR SUPPLY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENTS AT GUWAHATI BIOTECH PARK INCUBATION CENTER",Goods,Global Tenders,Item Wise,Miscellaneous Goods,,Yes,No,,03-Jul-2021 06:00 PM,120,No,Online,,,1,24-Jul-2021 03:00 PM,assessment,Price Bid Opening Date,,"142,223",,Department of Science and Technology,2021-2022
ocds-f5kvwu-2021_TDEP_22279_1,tender,tender,1,2024-12-04,2021_TDEP_22279_1,IN-IWT-242294-CS-QCBS,Hiring of Safeguards Consultant for Environmental and Social Assessment Studies for Assam Inland Water Transport Project Phase II,Services,Open Tender,Lump-sum,Consultancy,,No,No,,27-Jul-2021 06:40 PM,120,No,Not Applicable,,,1,02-Sep-2021 04:00 PM,assessment,Price Bid Opening Date,,"33,087,200",,Transport Department- Externally Funded Projects,2021-2022
ocds-f5kvwu-2021_TDEP_22972_1,tender,tender,1,2024-12-04,2021_TDEP_22972_1,IN-IWT-245194-GO-RFQ,"Supply of AIS 140 GPS devices includes GPS device cost, installation cost, 3 years warranty with software license fees per user per year and SIM card with 4G data package for IWT ferry vessels",Goods,Open Tender,Supply,Electronics Equipment,,No,No,"9,47,600",18-Sep-2021 11:30 AM,90,No,Not Applicable,,,1,25-Oct-2021 04:00 PM,assessment,Price Bid Opening Date,,"721,000",,Transport Department- Externally Funded Projects,2021-2022
ocds-f5kvwu-2022_AEGCL_24731_1,tender,tender,1,2024-12-04,2022_AEGCL_24731_1,AEGCL/DGM/UATTC/ OandM/T-31/BUS-II/2022/2003,Augmentation of 33kV Bus-II at Nazira GSS,Works,Open Tender,Works,Electrical Works,,No,No,"30,17,074",15-Mar-2022 04:00 PM,180,No,Offline,,,1,13-Apr-2022 02:30 PM,assessment,Price Bid Opening Date,,"3,288,314.26",,Assam Electricity Grid Corporation Ltd,2021-2022
ocds-f5kvwu-2022_AEGCL_24732_1,tender,tender,1,2024-12-04,2022_AEGCL_24732_1,AEGCL/DGM/UATTC/ OandM/T-31/BUS-III/2022/2004,Augmentation of 33kV Bus-III at Nazira GSS,Works,Open Tender,Works,Electrical Works,,No,No,"42,47,192",15-Mar-2022 04:00 PM,180,No,Offline,,,1,13-Apr-2022 02:30 PM,assessment,Price Bid Opening Date,,"4,628,809.6",,Assam Electricity Grid Corporation Ltd,2021-2022
ocds-f5kvwu-2022_AEGCL_28337_1,tender,tender,1,2024-12-04,2022_AEGCL_28337_1,AEGCL/DGM/BONG/T-1/2022/110,Supply and delivery of 132kV and 33kV Lightning Arresters for GSS under Bongaigaon TT Circle AEGCL,Goods,Open Tender,Supply,Supply of Materials,,No,No,"18,62,323",21-Dec-2022 12:00 PM,180,No,Online,,,1,31-Jan-2023 12:00 PM,assessment,Price Bid Opening Date,,"1,413,994",,Assam Electricity Grid Corporation Ltd,2022-2023
ocds-f5kvwu-2022_APDCL_27729_1,tender,tender,1,2024-12-04,2022_APDCL_27729_1,APDCL/CAR/BEC/Algapur/33kV,Algapur 33 KV Line,Works,Open Tender,Turn-key,Electrical Works,,No,No,,11-Nov-2022 05:00 PM,180,No,Online,,,1,28-Nov-2022 02:00 PM,assessment,Price Bid Opening Date,,"25,379,348",,Assam Power Distribution Company Ltd,2022-2023
ocds-f5kvwu-2022_APDCL_27794_1,tender,tender,1,2024-12-04,2022_APDCL_27794_1,APDCL/CGM(PPD)/PTR/NIT 22/3,Supply of 5MVA and 10 MVA PTR as per relevant IS IEC standard under SOPD 2022 23 scheme,Goods,Open Tender,Supply,Electrical Work/ Equipment,,No,No,,17-Nov-2022 09:00 AM,180,No,Online,,,1,15-Dec-2022 03:00 PM,assessment,Price Bid Opening Date,,"45,034,700",,Assam Power Distribution Company Ltd,2022-2023
